CountyId,StateId,RegionId,Male,Female,Poverty,ChildPoverty,CarOwnership,PrivateEmploy,SelfEmploy,Unemploy,AvgCommute,PublicEmploy,TotalPop,AvgIncome
29147,29,3,11550,11636,28.6,28.9,76.6,74.6,8.7,7.2,15.9,16.4,23186,35854
29149,29,3,5389,5590,26.3,39.4,81,71.4,11.6,7.1,23.1,16.8,10979,29851
29151,29,3,7190,6568,8.4,8.6,75.8,71,5.8,2.9,25.5,21.6,13758,52693
29153,29,3,4839,4698,24.3,31.3,80.4,77.1,9.1,12.6,29.6,13.8,9537,31399
29155,29,3,8445,9392,28.9,42.1,84.3,80,4.9,11.2,15.8,14.9,17837,29238
29157,29,3,9498,9602,9.6,13.9,80.8,83.9,6.7,4.2,22.7,9.3,19100,51499
29159,29,3,20721,21494,18.1,24.2,81.7,82.2,6.9,6.4,18.6,10.7,42215,39928
29161,29,3,23557,21472,19.4,22.7,79.2,74.5,4.8,7,18.9,20.6,45029,41618
29163,29,3,10273,8244,15.3,19.9,79.5,78.1,7.2,6.5,23.2,14.4,18517,41750
29165,29,3,46047,47347,7.7,10.7,83.4,82.2,4.6,5.6,22.3,13,93394,68254
29167,29,3,15231,15876,18.5,23.1,79.9,75.7,11.1,9.5,24.9,12.4,31107,41130
29169,29,3,30390,23053,13.2,18.1,54.5,57.6,4.7,12.7,18.1,37.1,53443,47931
29171,29,3,2454,2441,19.2,25.4,78.7,67,17.7,2.8,20.8,14.8,4895,36346
29173,29,3,5150,5093,12.4,15.2,81.5,79.4,6.9,6.2,22.4,13.4,10243,47345
29175,29,3,13159,11976,19.1,24.7,83.6,79.5,6.3,8.9,21,14.1,25135,37832
29177,29,3,11480,11551,15.9,25.8,82.9,81.1,5.6,8.2,31.2,13,23031,52526
29179,29,3,3372,3206,21.2,30.7,76.1,73.4,6.6,11.1,23.6,20,6578,35648
29181,29,3,6925,7065,22.8,33.1,79.4,72.9,9.1,10.1,24.5,18,13990,32444
29183,29,3,184139,190666,6.3,8.6,87,87.1,4.1,5.1,25.3,8.6,374805,72415
29185,29,3,4819,4701,23.3,35.9,78.8,73.6,9.1,9.3,25.7,16.3,9520,32046
29186,29,3,9072,8918,14.3,21.1,79.5,83.9,5.2,5.4,25.3,10.5,17990,47014
29187,29,3,35586,30424,19.3,25.9,83.4,77.3,3.8,8.3,23.7,18.9,66010,39741
29189,29,3,474150,527177,10.9,16.1,83.5,86.1,4.7,7.4,23.7,9,1001327,59755
29195,29,3,11665,11669,17.3,25.7,79.7,73.3,8.2,5.5,17,18.5,23334,40101
29197,29,3,2135,2260,21.2,33.7,77.8,68.1,13.6,7.4,26.9,17.7,4395,37500
29199,29,3,2422,2451,15.6,19.6,69.4,69.7,16.5,4,22.7,13.1,4873,39772
29201,29,3,19062,19999,19.6,27.6,80.7,81.1,6.7,6.8,18.6,12,39061,39162
29203,29,3,4111,4206,23.7,35,81.7,68.3,12,9.2,23.2,19.1,8317,32404
29205,29,3,3066,3113,18.4,30.7,78.7,74.4,11.8,5.8,20.9,13.5,6179,39087
29207,29,3,14499,15338,15.7,19.1,84.4,77.3,8.8,9.1,22,13.9,29837,38203
29209,29,3,15358,16017,16.6,24.4,76.7,79,11.4,10.8,28.8,9.3,31375,40510
29211,29,3,3301,3211,16.6,20,72.6,76.2,11,6,16.8,12.2,6512,40197
29213,29,3,25998,27557,19,27.7,74.9,82.8,8.8,9,20.7,8.4,53555,38357
29215,29,3,13296,12439,21.7,29.5,81.6,70.8,7.9,8.1,26.2,21,25735,35088
29217,29,3,10093,10785,18.8,30.5,78.2,77,8.4,5.4,18.6,13.8,20878,40693
29219,29,3,16584,16459,13.8,20.9,82.8,85,5.5,8.9,31.3,9.2,33043,51133
29221,29,3,12920,12128,21.2,34.1,82.2,78.2,6.4,12.2,35.5,15.4,25048,35305
29223,29,3,6676,6721,22.5,32.3,79.9,73.2,10.7,9.5,25.5,16.1,13397,33750
29225,29,3,18691,17999,18.9,28.3,80.2,79.6,8.4,6.3,28.7,11.9,36690,44451
29227,29,3,1021,1061,14.5,21.4,74.6,64.5,19.8,4.3,26.3,15.3,2082,45952
29229,29,3,9087,9362,25.4,30.5,73.7,72.9,12.2,9.4,26.9,14.3,18449,29778
29510,29,3,153641,164209,27.1,41.8,71.8,83.6,3.9,12.4,23.6,12.3,317850,35599
30001,30,1,4716,4575,16.3,7.6,67.2,66.9,11.7,6.5,13.9,20.9,9291,41512
30003,30,1,6547,6594,29.2,39.1,65.2,47.7,8.7,19.9,19.2,43.2,13141,41622
30005,30,1,3285,3313,27.7,37.8,66.1,45.7,10.2,13.4,15.8,38.1,6598,36744
30007,30,1,2903,2789,9.9,13,75.8,65.3,12.7,4.5,24.4,21.4,5692,50115
30009,30,1,5140,5128,11.2,17.5,63.5,73.6,12.9,3.9,27.7,12.7,10268,49767
30011,30,1,623,604,11.8,14.3,48.5,50,30.9,2.3,13.4,16,1227,45000
30013,30,1,41098,40992,15.3,23.1,79,75.5,7.7,5.1,15.7,16.5,82090,45205
30015,30,1,2917,2938,23.2,35.8,61.9,59.2,15.1,4.3,16.9,24.5,5855,38521
30017,30,1,5952,5993,11.3,11.1,79.2,72.4,10.1,3.8,13.2,17.4,11945,48750
30019,30,1,891,867,5.8,3.9,79.1,57,22.3,2.6,11.3,20.7,1758,49239
30021,30,1,4924,4441,13.6,27.4,72.6,73.8,10.5,2,18.4,15.2,9365,52738
30023,30,1,4945,4266,17.3,26.5,70.3,53,7.7,3.9,19.9,39.2,9211,39399
30025,30,1,1568,1489,6.6,7,78.1,64.7,14,3.3,13.2,19.8,3057,53266
30027,30,1,5807,5661,11.5,13.9,72.5,67.7,11.9,3.1,12.2,20.2,11468,40881
30029,30,1,46583,46750,13.3,18.2,80.9,78.2,8.1,7,19.2,13.4,93333,47851
30031,30,1,49111,46212,13.2,10.7,72.5,73.2,8.6,6.3,17.5,17.7,95323,55553
30033,30,1,498,549,9.2,10.2,74.1,40.2,36.6,0.2,11.6,20.9,1047,39732
30035,30,1,6672,7000,33.2,40,69,53,8.6,14.4,13.7,36.9,13672,29640
30037,30,1,364,392,26.6,60.1,61,63,12.6,3.5,24.4,23.2,756,40938
30039,30,1,1626,1542,14.9,39.1,66.1,64,12.6,7.2,25.7,22.7,3168,48512
30041,30,1,8374,8149,21.2,26.5,80.1,68.1,4.6,4,11.9,25.7,16523,44633
30043,30,1,5965,5537,9.5,11.9,76.9,62.1,9.6,6.6,21.2,27.8,11502,60842
30045,30,1,1041,956,14.1,19,59.6,53.1,19.8,3.9,18.3,23.9,1997,44602
30047,30,1,14342,14815,22.6,32.8,70.7,65.3,11.8,9.9,19.7,22.4,29157,38732
30049,30,1,32482,32875,12.2,15.6,77.4,62.8,6.4,4.9,16.8,30.6,65357,56197
30051,30,1,1160,1209,17.8,13.5,55.2,56.7,15.3,4.5,11,18.2,2369,47768
30053,30,1,9714,9623,18.6,23.7,77.7,67.6,12,13.1,18.9,20,19337,35275
30055,30,1,925,803,9,8.3,71.1,48.8,27.8,0.8,14.7,22.2,1728,40750
30057,30,1,4082,3685,10.7,17.7,59.5,64.3,17.2,4.8,22,16.8,7767,46250
30059,30,1,903,995,14.1,14.5,66.6,63.9,18,3.9,13.9,16.5,1898,41641
30061,30,1,2133,2105,17.2,33.2,77,78.5,8,11.8,23.1,13.6,4238,36031
30063,30,1,56328,55638,16,13.9,71.9,75.6,7.2,8.2,17.5,17.2,111966,46164
30065,30,1,2389,2401,16.4,22.5,72.9,66.3,17.9,4.6,32.9,13,4790,39517
30067,30,1,7896,7812,12.3,9.4,67,71.8,13.5,5.4,24.2,13.8,15708,43932
30069,30,1,232,211,6.8,8.4,43.1,57.9,18.9,6.6,18.8,22,443,43750
30071,30,1,2086,2081,15.9,17.1,65.8,59,15.2,6.3,18.3,24.2,4167,36071
30073,30,1,3068,3138,20.9,27.2,69.5,66,14.4,6,16.2,19,6206,42264
30075,30,1,840,863,9.3,6.6,59.2,51.2,23.2,4.5,15.5,23.5,1703,46346
30077,30,1,4318,2657,13.8,28.4,71.9,56.3,12.4,2.2,18.3,31.3,6975,40000
30079,30,1,733,639,17.8,26.4,57,46.4,27.4,8.1,13.8,23.6,1372,42383
30081,30,1,20247,20576,18,28.6,72.4,71.3,13.1,8.2,24.3,15,40823,39480
30083,30,1,5699,5433,11.4,20,80.4,80.7,8.9,2.5,16.7,10.1,11132,65084
30085,30,1,5544,5528,27.8,34.3,73.8,45,11.3,6.8,13.9,42.8,11072,32974
30087,30,1,4565,4787,20.6,28.4,72.1,63.5,7,10.6,14.1,28.8,9352,51159
30089,30,1,5846,5500,22.4,39.1,74.9,61.7,21.4,9.3,21.2,16.3,11346,32257
30091,30,1,1837,1793,10.5,11.8,72.7,62.4,19,2.7,12.9,17.4,3630,50664
30093,30,1,17539,17010,20.1,26.2,80.4,76,6.9,7,15.2,16.7,34549,37749
30095,30,1,4703,4585,7.8,8.3,62.9,74.9,12.2,3.6,25.3,12.1,9288,58259
30097,30,1,1772,1861,12.7,18.7,64.4,67.6,13.6,0.9,19.7,16.7,3633,50588
30099,30,1,3011,3063,12.1,15.7,70.7,63.2,16.5,5.1,19.7,19.2,6074,46360
30101,30,1,2939,2211,19.2,28.7,70.5,69.2,9.8,3.1,14.3,17.8,5150,44804
30103,30,1,432,380,21.9,31.5,64,71.2,11.9,0.8,19.9,12.4,812,41103
30105,30,1,3802,3775,12,19.4,76.1,61.7,14.9,2.6,18.7,22.6,7577,49141
30107,30,1,1087,1028,19.7,30.9,55.8,51.4,33,3.4,9.6,9.5,2115,32723
30109,30,1,485,501,15.3,17.6,71,56.2,14.7,3,20,28.4,986,38553
30111,30,1,75474,78218,11.5,14.4,80.5,82.3,6.9,4.1,19.2,10.6,153692,52802
31001,31,3,15829,15613,11.8,15.9,83.2,78.6,7.9,5.5,15.3,13.3,31442,50635
31003,31,3,3229,3257,12.7,15.9,75.3,69.7,15.4,1.6,16.6,14.6,6486,45609
31005,31,3,223,225,8,0.7,52.2,54.4,27.5,4,19.5,17.1,448,39375
31007,31,3,399,421,11.7,17.3,59.2,60.4,20.4,5.4,25.2,19.1,820,48897
31009,31,3,293,258,19.2,25.9,50.2,63.8,19.2,0.7,23.9,17.1,551,48875
31011,31,3,2670,2703,10.1,11.7,77,72.7,15.6,1.2,17,11.8,5373,50306
31013,31,3,5736,5574,17,28.8,85.7,75,10.8,3.9,11.5,14.1,11310,51691
31015,31,3,1032,1007,11,8.4,65.7,59.1,24.8,1.1,16.6,14.9,2039,40224
31017,31,3,1467,1611,16.5,22.3,77.4,64.4,17.4,0.7,11.6,18.2,3078,36078
31019,31,3,23881,24077,13.1,13.2,79.4,79.2,6.6,3.5,14.1,13.7,47958,53624
31021,31,3,3273,3374,9.5,10.1,81.8,75.5,9.6,3.3,22.3,14.1,6647,47429
31023,31,3,4162,4094,8.5,10.6,77.5,75.6,11,4.2,20.1,13.3,8256,51027
31025,31,3,12729,12631,6.2,7.5,84.2,76.1,6.1,3.8,26.6,17.6,25360,65619
31027,31,3,4396,4279,10.2,12.9,73.8,69.7,15,2.2,17.4,14.8,8675,52250
31029,31,3,1892,2005,8.9,14.3,76,66.3,18.7,0.7,12.2,13.7,3897,52422
31031,31,3,2726,3044,11.4,12.9,63.9,58.5,18.6,2.6,13,21.6,5770,48750
31033,31,3,4960,5117,11.6,19,82,80.8,7.8,1.6,12.7,11.4,10077,53814
31035,31,3,3225,3157,9.3,12.4,79.5,73.2,12,2.8,21.6,14.6,6382,51470
31037,31,3,5445,5077,13.3,18.4,75.1,83.3,8.3,6.4,16.6,8.2,10522,51367
31039,31,3,4514,4564,12,19.5,82,73,13.7,3.3,14.8,12.3,9078,50013
31041,31,3,5353,5449,11.3,12.5,75.5,71.7,15.5,2.3,16.7,12.3,10802,46468
31043,31,3,10100,10698,17.2,22.2,81.6,87.3,5.2,7.4,15.3,7.3,20798,49786
31045,31,3,4401,4735,17.8,15.6,65.8,59.9,10.7,2.6,13.7,29,9136,41038
31047,31,3,12142,11927,15.3,22.4,74.7,80.5,7.9,4.8,16.1,11.5,24069,48329
31049,31,3,977,969,12.9,27.2,72.2,69.6,12.7,4.3,23.8,17.7,1946,50962
31051,31,3,2917,2949,11.9,20.4,79,72.1,9.6,4.5,20.4,18,5866,51223
31053,31,3,17956,18769,11.4,13.4,82.7,83.1,5.6,5.1,18.3,11.1,36725,49068
31055,31,3,264652,273003,14.6,20.3,82.7,84.8,4.2,5.7,19.2,10.8,537655,54659
31057,31,3,1045,970,7.6,10.8,76.6,60.9,19.7,4,14,19.3,2015,42500
31059,31,3,2821,2876,9.4,11.6,79.6,70.1,13.2,3.4,15.6,16.5,5697,52316
31061,31,3,1562,1543,13.1,16.3,77.3,67.9,13.8,3.5,19.1,17.9,3105,45905
31063,31,3,1306,1267,12.6,19.5,72.2,62.8,16.5,2.4,18.6,18.8,2573,49634
31065,31,3,2376,2511,17.2,31.2,73.2,67.6,15.1,3.4,14.5,16.7,4887,39934
31067,31,3,10793,11025,9.7,11.7,80.4,73.8,10,4.3,19.8,15.9,21818,50010
31069,31,3,891,932,10.2,8.9,75.3,57,17.9,3.1,20.2,24.5,1823,45845
31071,31,3,952,981,10.2,7.2,74.9,62.4,17.2,3.5,11.3,18.8,1933,43179
31073,31,3,947,1029,5.7,9.3,78.4,66.1,15.1,5.1,17.8,17.4,1976,54375
31075,31,3,392,377,13.3,14.6,64.8,67.2,20.6,3.5,25.7,12.2,769,44750
31077,31,3,1236,1240,10,12.9,73.1,66.8,19.3,1.9,21.7,12.7,2476,42904
31079,31,3,30430,30362,15.3,21.9,80.9,82.6,5.2,6,15.9,12.2,60792,49252
31081,31,3,4550,4550,8.7,12.6,80.3,78,10.4,2.5,17.9,11.3,9100,59311
31083,31,3,1821,1637,13.2,26.7,73.6,69.3,14.5,1.7,18.4,15.6,3458,46766
31085,31,3,592,492,6.3,2.4,62.4,57.2,21.5,1.8,21.2,20,1084,44500
31087,31,3,1471,1408,17.4,26.6,76.5,70,11.2,3,18.9,17.5,2879,39231
31089,31,3,5151,5247,11.8,12.6,73.1,67.6,18.1,0.9,13.9,14,10398,46728
31091,31,3,331,350,18.9,29.9,59.8,51.4,25.1,2.9,18,23.6,681,37317
31093,31,3,3234,3113,10.4,12.9,74,71.9,12.6,4,23.8,15.5,6347,50030
31095,31,3,3642,3791,12.5,20.3,76.6,71.8,15.8,4,18.5,12.1,7433,43008
31097,31,3,3070,2097,11.8,15.2,78.3,60.5,14.5,3.6,22.8,24.9,5167,45429
31099,31,3,3227,3322,6.3,6.6,76.6,78.6,8.9,3.8,18.6,11.9,6549,51934
31101,31,3,4073,4073,11.6,18.8,77.1,74.2,10.8,2.8,15.1,14.5,8146,41781
31103,31,3,368,343,14.9,39.8,50.5,48,34.3,1.1,18.5,16.6,711,38625
31105,31,3,1847,1873,13.6,15.1,74.9,68.2,14.9,5.1,14.3,16.9,3720,40242
31107,31,3,4162,4394,13.5,21.4,76.1,61.9,17.9,3.3,16.5,19.7,8556,45411
31109,31,3,149454,148626,14.7,17.3,81.5,76.8,4.6,5.1,18.5,18.4,298080,51830
31111,31,3,17721,18175,12.8,18.2,82.8,78.5,6.7,4.2,14.6,14.6,35896,50194
31113,31,3,412,439,11,16.6,65,73.3,11.6,0.9,27.2,14,851,48281
31115,31,3,272,276,12.4,18.5,60.3,51.2,29.3,0.7,20.4,19.5,548,55417
31117,31,3,223,210,14.8,20.7,47.5,69.4,23.9,0.9,32,5.9,433,54306
31119,31,3,17387,17724,15,21.5,81.3,80.6,7.2,3.1,14.7,12,35111,50218
31121,31,3,3826,3950,8.9,7.5,77.8,75.4,13.1,5.2,18.7,11.2,7776,51012
31123,31,3,2491,2383,11.7,14.5,71.7,67.2,11.8,4,17.5,20.8,4874,45910
31125,31,3,1806,1833,13.8,15,78.6,66.9,14.9,3.2,20.4,16.7,3639,42500
31127,31,3,3481,3687,8.6,8.7,77.4,62.3,10.6,8,18,27,7168,49656
31129,31,3,2175,2216,11.8,14.2,75.1,65.3,16.2,2.9,18.4,17.5,4391,40488
31131,31,3,7841,8001,10.9,14.7,81.1,75.5,8.4,4.6,21.4,15.9,15842,50275
31133,31,3,1382,1344,16.6,20.7,70.7,51.9,25.1,4.6,18.5,22.4,2726,41161
31135,31,3,1444,1480,6.9,9.4,75.5,59,18.7,1.7,15.3,21.7,2924,55893
31137,31,3,4599,4617,7.9,9.3,81,75.1,12.3,1.7,14.3,12.1,9216,50404
31139,31,3,3632,3552,6,5.9,78.1,73.6,12.5,4.7,18.9,13.4,7184,54482
31141,31,3,16580,16062,8.5,11.5,80.3,82.2,5.9,4.5,14.5,11.7,32642,56318
31143,31,3,2632,2639,7.6,8.2,76.3,70.4,14.2,1.9,21,14.8,5271,57312
31145,31,3,5480,5466,10.6,16.1,78.2,72.7,11.2,4.1,11.3,15.8,10946,42931
31147,31,3,4081,4120,19.4,35.5,76.4,70.5,11.1,3.4,18.2,18.2,8201,42750
31149,31,3,679,722,12.1,3.4,71.6,60.5,24.1,1.7,15.8,14.4,1401,48456
31151,31,3,7438,6922,11.2,11,71.5,77.8,8.6,3.4,18.9,13.1,14360,51738
31153,31,3,84574,84618,6.4,9.2,86.9,80.1,4.1,4.4,20.6,15.8,169192,70543
31155,31,3,10568,10345,9.7,16.4,81.8,75.6,8.4,3.5,26,15.6,20913,60854
31157,31,3,17699,18985,13.7,22.4,82.2,79.7,7.2,5.5,15.2,12.9,36684,45992
31159,31,3,8690,8308,9.4,11.1,80.3,76.8,9,3.5,21,14,16998,59662
31161,31,3,2608,2686,16.5,29.5,71.5,64.4,14.4,1.4,18,20.8,5294,41985
31163,31,3,1534,1573,13.5,29.8,76.7,67.6,19.1,3.1,24,13.3,3107,46366
31165,31,3,651,598,12.5,15.5,61.5,62.1,20.2,1.3,19.2,17.7,1249,41215
31167,31,3,3037,3044,11.6,13.9,79.9,74,10.2,2.6,18.6,14.6,6081,53416
31169,31,3,2553,2629,12,18,79.6,71.3,15.6,1.7,14.4,12.9,5182,45741
31171,31,3,356,319,8.2,13.7,53.3,57.9,19.2,0,15.9,22.3,675,51000
31173,31,3,3430,3516,30.6,41.6,72.5,52.4,9.8,14.4,16.2,37.8,6946,41266
31175,31,3,2129,2125,12.9,15.4,73,68.8,14.6,1.4,13.7,16.4,4254,44612
31177,31,3,9976,10281,9.5,15.5,85.1,79.6,6.7,1.4,21.2,13.5,20257,65370
31179,31,3,4839,4586,13.6,12.2,78,69.4,9,3,15.2,21.4,9425,54159
31181,31,3,1793,1904,12.8,17.4,75.2,66.5,15.7,4.7,19.9,16.9,3697,40256
31183,31,3,432,415,7.2,9.3,74.6,59.1,22.7,2.9,17.5,16.8,847,46394
31185,31,3,6832,6993,10.8,14.3,79.2,76.8,10,2,13.9,13.1,13825,51802
32001,32,1,12368,11884,15.9,20.8,81.8,68.2,7.5,11.9,19.3,24.2,24252,47415
32003,32,1,1019927,1015645,15.7,22.7,78.6,84.5,4.8,10.8,24.4,10.7,2035572,51575
32005,32,1,23755,23504,10.6,16.4,80.1,71.3,9.6,8.5,24,18.8,47259,58535
32007,32,1,26951,24611,11,15.5,62.2,83.6,3.2,5.5,30.2,13,51562,71799
32009,32,1,520,621,17.1,15.1,68.1,70.9,10.8,11.9,21.9,18.3,1141,39271
32011,32,1,797,872,9.7,1.6,61.1,57.9,8.3,4.7,17,33.8,1669,60250
32013,32,1,8971,8096,10.5,12.1,63.4,79.1,6.7,7.8,31,14.1,17067,65212
32015,32,1,3231,2715,11.5,20.6,56.7,82.3,4.5,12,25.3,13.2,5946,78190
32017,32,1,2854,2340,13.1,20.1,73.1,50.1,6.6,11.8,20.1,43.1,5194,44866
32019,32,1,26001,25656,16.5,22,80.3,76.8,5.7,13.6,31.6,17.4,51657,47255
32021,32,1,2433,2133,20.2,37.5,73.2,57.9,3.6,15.4,12.8,38.4,4566,38923
32023,32,1,21179,21446,18.2,34.7,75.7,74.6,5.2,13.4,24.8,20.1,42625,41712
32027,32,1,4455,2267,17.5,27.6,69.5,69.3,4,9.5,19.6,26.7,6722,45230
32029,32,1,1882,2047,7.5,9.3,87.1,72.9,10.7,10.3,27.9,16.4,3929,64832
32031,32,1,218795,216224,15.2,20.2,77.6,79.3,5.8,9.1,21.5,14.8,435019,52870
32033,32,1,5657,4317,11.5,18.1,69.9,60.4,5.6,10.6,17.1,33.5,9974,57122
32510,32,1,27959,26523,16.8,25.5,80.3,70.3,4.9,11.3,17.4,24.5,54482,47668
33001,33,2,29573,30826,10.5,18.2,84.2,74.1,9.2,5.3,26.6,16.5,60399,62159
33003,33,2,23712,23801,9.5,11.2,81.1,71.9,14.1,5.8,26.2,14,47513,53306
33005,33,2,37155,39275,11.8,16.9,78.7,78.3,7.1,6.1,22.5,14.6,76430,57782
33007,33,2,16226,15644,14.1,21.7,79.4,72.7,9,6.9,20.7,18,31870,42312
33009,33,2,44024,45317,11.6,15.5,73.9,75.8,8.6,5,21.5,15.4,89341,55762
33011,33,2,200201,203771,8.8,11.7,81.6,82.8,5.8,5.9,27.5,11.3,403972,71244
33013,33,2,72470,74792,9.1,12.3,81.1,75.6,7.6,5.2,26.1,16.7,147262,65983
33015,33,2,147837,151169,5.5,7.3,84.1,80.9,6.7,5.6,30,12.3,299006,81198
33017,33,2,61104,64169,11.1,12.9,78.4,79,5.3,6.5,26.8,15.6,125273,60711
33019,33,2,21182,21953,9.7,12.7,77.5,79.2,7.8,5.8,25.4,12.9,43135,56032
34001,34,2,133217,142159,15.2,23.2,76.1,79.6,4.7,12.5,23.8,15.5,275376,54461
34003,34,2,448049,478281,7.4,9,69.5,82.6,5.7,6.5,31.9,11.6,926330,85806
34005,34,2,221673,228883,6.4,8.5,83.1,77.4,4.2,8.5,28.9,18.2,450556,78621
34007,34,2,247370,264628,13.2,19.9,77.4,82,4,10.2,27.8,13.8,511998,62185
34009,34,2,46617,49188,10.4,15.9,78.3,72.9,6,10,22.4,20.8,95805,57637
34011,34,2,80938,76097,17.9,26.1,82.6,75,3.6,11.1,23.5,21.1,157035,49984
34013,34,2,380222,411387,17.3,24.4,61.6,79.9,4.9,13,33.6,15.1,791609,53976
34015,34,2,141053,149245,8.1,10.1,85.9,79.9,3.7,9.2,29,16.2,290298,76727
34017,34,2,329204,333415,17.5,26.5,38.4,84.7,4.4,9.3,34.9,10.9,662619,59741
34019,34,2,62901,63349,4.4,5,82.3,79.6,6.6,5.9,32.9,13.6,126250,105444
34021,34,2,181158,189054,11.5,16.4,72.2,78.1,4.4,9.4,27.6,17.4,370212,72804
34023,34,2,408374,421926,8.8,11.5,73.1,83.1,3.8,7.5,32.9,13.1,830300,79593
34025,34,2,306200,322985,7.5,9.9,75.7,80.6,5.5,7.9,33.5,13.8,629185,85242
34027,34,2,244074,254118,4.5,4.7,78.7,82.8,5.3,6.3,30.3,11.8,498192,100214
34029,34,2,280258,303192,11.3,20,82.5,78,5.4,8.8,30.9,16.3,583450,61994
34031,34,2,247026,260548,16.7,25.3,71.1,84.1,4.2,8.6,26.8,11.5,507574,59739
34033,34,2,31653,33467,13.5,23.3,84.2,79.7,4.6,10.6,25.1,15.6,65120,61831
34035,34,2,161252,169352,5,6,78.7,84.4,4.4,6,31.8,11,330604,100667
34037,34,2,72391,73539,5.7,6.9,84.2,78.8,6.7,8.2,38.1,14.3,145930,86565
34039,34,2,267263,281481,10.9,15.4,69,82.6,3.9,9.8,30.7,13.4,548744,69594
34041,34,2,52134,55092,8,11.9,80.2,79.5,6,9,34.8,14.4,107226,70471
35001,35,5,330578,343365,19.4,27.2,79.9,74,5.6,8.4,21.6,20.1,673943,47725
35003,35,5,1904,1679,17.2,18.1,70.3,50.3,8.3,4.6,16,39.7,3583,42973
35005,35,5,32746,33065,21.9,32.7,80.9,73.6,7.2,7.6,19.5,19.1,65811,40630
35006,35,5,13817,13565,29.3,45.5,71.9,65,7.7,15.3,21.3,27.1,27382,34565
35007,35,5,6510,6487,19.9,23.1,76.8,68.7,6.7,9.5,15,24.2,12997,32380
35009,35,5,26088,24409,21,32.6,83.3,73.3,4.7,9.1,14.3,22.1,50497,41084
35011,35,5,907,1113,22.8,14.4,75.7,66.2,8.2,5.2,12.7,25.5,2020,32500
35013,35,5,105321,108642,28.2,40.7,81,67.9,7.1,11.5,20.6,24.8,213963,38853
35015,35,5,28251,27390,11.3,12.5,83.6,79.2,5.3,5.8,17.2,15.6,55641,56618
35017,35,5,14383,14736,20.8,31.1,80.2,68.9,7,9.7,18,23.5,29119,38311
35019,35,5,2620,1906,14.1,20.4,82.9,56.7,4.3,1.2,16.8,38.4,4526,30772
35021,35,5,292,273,10.4,5.2,64,46.3,10.7,6,20.3,42.9,565,33393
35023,35,5,2313,2330,23.3,38.3,78.6,69,4.2,12.2,20,26.1,4643,34444
35025,35,5,35007,33142,15,21.8,82.7,80.8,5.5,5.9,18.5,13.6,68149,57533
35027,35,5,9898,10033,16.5,20.2,72.6,66.2,10.3,7.3,21.4,22.5,19931,40708
35028,35,5,9179,8760,6.1,7.7,76.9,61.9,6.6,3.5,15.7,31.3,17939,101934
35029,35,5,12353,12436,29.6,39,76.9,73.6,6.5,13.8,19.2,19.8,24789,27476
35031,35,5,35681,38317,37.5,44.2,72.7,58.1,7.7,15.5,22.1,34,73998,28772
35033,35,5,2226,2434,23.4,22,79.7,50.7,5.2,5.4,27.2,43.9,4660,23822
35035,35,5,33379,31939,23.1,34.1,76.4,62.7,5.3,12.7,19.1,31.5,65318,39775
35037,35,5,4216,4482,17.1,19.8,76,67,7.4,5,15.2,23.8,8698,29113
35039,35,5,19625,20324,23.7,30.6,80.8,55.7,7.5,11.4,26.2,36.6,39949,36098
35041,35,5,10076,9832,26.3,37,77.8,67.3,6,9.7,16.1,26.4,19908,35546
35043,35,5,67141,69497,14.2,18.6,81.9,72.3,6.2,9.2,29.2,21.4,136638,58982
35045,35,5,62024,63109,20.1,26,84.5,76.5,3.8,9.2,23.1,19.4,125133,48671
35047,35,5,14230,14438,29.7,38.7,77.1,56.9,5.5,6.4,21.2,37.3,28668,29237
35049,35,5,71649,75459,15.6,23,75.4,66.6,12.4,7.9,21.8,20.7,147108,54315
35051,35,5,5822,5793,20.8,33.4,80.5,59.5,10.2,6.8,15.9,30,11615,29356
35053,35,5,9115,8379,25.1,32.5,79.6,59.7,7.4,7.3,17.5,32.9,17494,34037
35055,35,5,16073,16870,24.2,38.8,71.3,67.4,12.9,10.7,19.9,19.7,32943,36582
35057,35,5,8258,7595,32.3,46.1,78.9,66.2,13.8,11.2,30.9,20,15853,32083
35059,35,5,2422,1917,13.4,15.7,78,67.3,6.6,2.1,14.3,25.7,4339,36070
35061,35,5,38310,37987,23.7,32.5,81.4,70.6,6.3,12.4,29.2,22.8,76297,41703
36001,36,2,148776,158687,13.5,17.1,77.9,70.9,4,6.4,20.4,25,307463,59887
36003,36,2,24313,23757,16.9,25.1,74.3,73.9,7.1,9.2,21.4,18.8,48070,42776
36005,36,2,672447,755910,30.7,42.5,22.5,79.9,5.2,14,43,14.8,1428357,34299
36007,36,2,97363,100730,17.9,24.3,79.4,75,5.4,7.8,19.6,19.5,198093,46261
36009,36,2,39089,39873,18.3,27.7,80.7,73.9,6.1,8.2,21.8,19.8,78962,42601
36011,36,2,40576,38597,12,17.7,81.5,76.1,6.1,7.3,22.3,17.5,79173,52082
36013,36,2,65776,66870,18.9,29.9,80.9,74.4,7.5,7.8,17.9,17.9,132646,42993
36015,36,2,43776,44491,15.8,22.2,84.1,78.3,4.8,5.4,19.5,16.7,88267,50320
36017,36,2,24678,24871,15.9,23.6,75.9,70.2,8,7.1,23.7,21.4,49549,45668
36019,36,2,42107,39578,16.5,22.1,76.6,70.6,5.4,6.9,20.6,23.9,81685,49930
